lib total_size num_regions memsync_time rcuda_time local_time nvidia_time other_time
mrcuda 4 1 2.192000 2.168000 0.024000 0.016000 0.008000
mrcuda 4 1 1.603000 1.579000 0.024000 0.016000 0.008000
mrcuda 4 1 2.597000 2.566000 0.031000 0.023000 0.008000
mrcuda 4 1 1.845000 1.818000 0.027000 0.018000 0.009000
mrcuda 4 1 2.051000 2.025000 0.026000 0.017000 0.009000
mrcuda 8 1 2.311000 2.287000 0.024000 0.016000 0.008000
mrcuda 8 1 2.215000 2.191000 0.024000 0.016000 0.008000
mrcuda 8 1 2.391000 2.366000 0.025000 0.016000 0.009000
mrcuda 8 1 1.593000 1.569000 0.024000 0.016000 0.008000
mrcuda 8 1 2.357000 2.333000 0.024000 0.017000 0.007000
mrcuda 8 1 2.247000 2.222000 0.025000 0.016000 0.009000
mrcuda 8 1 1.857000 1.832000 0.025000 0.016000 0.009000
mrcuda 8 1 2.230000 2.205000 0.025000 0.016000 0.009000
mrcuda 8 1 2.018000 1.987000 0.031000 0.022000 0.009000
mrcuda 8 1 1.853000 1.826000 0.027000 0.018000 0.009000
mrcuda 16 1 2.112000 2.087000 0.025000 0.017000 0.008000
mrcuda 16 1 2.605000 2.579000 0.026000 0.018000 0.008000
mrcuda 16 1 1.653000 1.628000 0.025000 0.016000 0.009000
mrcuda 16 1 2.317000 2.288000 0.029000 0.021000 0.008000
mrcuda 16 1 1.688000 1.661000 0.027000 0.018000 0.009000
mrcuda 16 1 1.885000 1.860000 0.025000 0.016000 0.009000
mrcuda 16 1 2.453000 2.429000 0.024000 0.017000 0.007000
mrcuda 16 1 1.764000 1.740000 0.024000 0.016000 0.008000
mrcuda 16 1 1.990000 1.966000 0.024000 0.016000 0.008000
mrcuda 16 1 2.324000 2.300000 0.024000 0.017000 0.007000
mrcuda 32 1 2.500000 2.476000 0.024000 0.016000 0.008000
mrcuda 32 1 1.948000 1.924000 0.024000 0.017000 0.007000
mrcuda 32 1 2.460000 2.432000 0.028000 0.020000 0.008000
mrcuda 32 1 2.464000 2.440000 0.024000 0.016000 0.008000
mrcuda 32 1 2.031000 2.009000 0.022000 0.013000 0.009000
mrcuda 32 1 1.970000 1.945000 0.025000 0.016000 0.009000
mrcuda 32 1 1.713000 1.690000 0.023000 0.016000 0.007000
mrcuda 32 1 1.655000 1.628000 0.027000 0.019000 0.008000
mrcuda 32 1 2.267000 2.243000 0.024000 0.017000 0.007000
mrcuda 32 1 2.479000 2.450000 0.029000 0.019000 0.010000
mrcuda 64 1 1.715000 1.691000 0.024000 0.016000 0.008000
mrcuda 64 1 2.385000 2.361000 0.024000 0.016000 0.008000
mrcuda 64 1 2.499000 2.474000 0.025000 0.017000 0.008000
mrcuda 64 1 1.913000 1.888000 0.025000 0.016000 0.009000
mrcuda 64 1 2.312000 2.289000 0.023000 0.016000 0.007000
mrcuda 64 1 1.863000 1.839000 0.024000 0.017000 0.007000
mrcuda 64 1 1.718000 1.691000 0.027000 0.018000 0.009000
mrcuda 64 1 2.435000 2.410000 0.025000 0.017000 0.008000
mrcuda 64 1 2.088000 2.063000 0.025000 0.017000 0.008000
mrcuda 64 1 2.060000 2.035000 0.025000 0.016000 0.009000
mrcuda 128 1 2.496000 2.470000 0.026000 0.017000 0.009000
mrcuda 128 1 0.150000 0.128000 0.022000 0.013000 0.009000
mrcuda 128 1 2.438000 2.413000 0.025000 0.017000 0.008000
mrcuda 128 1 1.973000 1.950000 0.023000 0.016000 0.007000
mrcuda 128 1 2.072000 2.048000 0.024000 0.017000 0.007000
mrcuda 128 1 2.476000 2.451000 0.025000 0.016000 0.009000
mrcuda 128 1 2.149000 2.123000 0.026000 0.019000 0.007000
mrcuda 128 1 1.784000 1.756000 0.028000 0.019000 0.009000
mrcuda 128 1 2.075000 2.051000 0.024000 0.016000 0.008000
mrcuda 128 1 2.309000 2.285000 0.024000 0.017000 0.007000
mrcuda 256 1 2.276000 2.252000 0.024000 0.016000 0.008000
mrcuda 256 1 2.483000 2.459000 0.024000 0.017000 0.007000
mrcuda 256 1 1.788000 1.763000 0.025000 0.016000 0.009000
mrcuda 256 1 2.206000 2.181000 0.025000 0.016000 0.009000
mrcuda 256 1 2.350000 2.326000 0.024000 0.016000 0.008000
mrcuda 256 1 1.801000 1.746000 0.055000 0.040000 0.015000
mrcuda 256 1 2.215000 2.191000 0.024000 0.016000 0.008000
mrcuda 256 1 1.717000 1.693000 0.024000 0.016000 0.008000
mrcuda 256 1 2.291000 2.266000 0.025000 0.017000 0.008000
mrcuda 256 1 2.384000 2.360000 0.024000 0.016000 0.008000
mrcuda 512 1 1.815000 1.792000 0.023000 0.016000 0.007000
mrcuda 512 1 2.356000 2.331000 0.025000 0.016000 0.009000
mrcuda 512 1 1.914000 1.889000 0.025000 0.017000 0.008000
mrcuda 512 1 1.703000 1.679000 0.024000 0.016000 0.008000
mrcuda 512 1 1.665000 1.640000 0.025000 0.016000 0.009000
mrcuda 512 1 2.475000 2.450000 0.025000 0.017000 0.008000
mrcuda 512 1 2.319000 2.294000 0.025000 0.016000 0.009000
mrcuda 512 1 2.498000 2.473000 0.025000 0.017000 0.008000
mrcuda 512 1 2.159000 2.134000 0.025000 0.017000 0.008000
mrcuda 512 1 2.274000 2.249000 0.025000 0.015000 0.010000
mrcuda 1024 1 2.153000 2.128000 0.025000 0.016000 0.009000
mrcuda 1024 1 2.148000 2.112000 0.036000 0.017000 0.019000
mrcuda 1024 1 1.667000 1.642000 0.025000 0.016000 0.009000
mrcuda 1024 1 2.527000 2.501000 0.026000 0.016000 0.010000
mrcuda 1024 1 2.154000 2.129000 0.025000 0.017000 0.008000
mrcuda 1024 1 2.067000 2.043000 0.024000 0.016000 0.008000
mrcuda 1024 1 1.873000 1.848000 0.025000 0.017000 0.008000
mrcuda 1024 1 2.465000 2.440000 0.025000 0.016000 0.009000
mrcuda 1024 1 2.184000 2.158000 0.026000 0.017000 0.009000
mrcuda 1024 1 1.722000 1.698000 0.024000 0.017000 0.007000
mrcuda 2048 1 1.662000 1.637000 0.025000 0.015000 0.010000
mrcuda 2048 1 2.045000 2.020000 0.025000 0.017000 0.008000
mrcuda 2048 1 2.082000 2.056000 0.026000 0.018000 0.008000
mrcuda 2048 1 2.101000 2.070000 0.031000 0.020000 0.011000
mrcuda 2048 1 2.251000 2.227000 0.024000 0.016000 0.008000
mrcuda 2048 1 2.497000 2.472000 0.025000 0.016000 0.009000
mrcuda 2048 1 2.522000 2.498000 0.024000 0.016000 0.008000
mrcuda 2048 1 2.105000 2.080000 0.025000 0.016000 0.009000
mrcuda 2048 1 2.333000 2.307000 0.026000 0.018000 0.008000
mrcuda 2048 1 1.933000 1.905000 0.028000 0.016000 0.012000
mrcuda 4096 1 2.528000 2.501000 0.027000 0.016000 0.011000
mrcuda 4096 1 2.374000 2.347000 0.027000 0.017000 0.010000
mrcuda 4096 1 1.802000 1.774000 0.028000 0.018000 0.010000
mrcuda 4096 1 2.171000 2.144000 0.027000 0.017000 0.010000
mrcuda 4096 1 1.926000 1.900000 0.026000 0.017000 0.009000
mrcuda 4096 1 1.639000 1.613000 0.026000 0.017000 0.009000
mrcuda 4096 1 2.039000 2.011000 0.028000 0.019000 0.009000
mrcuda 4096 1 2.207000 2.181000 0.026000 0.017000 0.009000
mrcuda 4096 1 2.357000 2.329000 0.028000 0.019000 0.009000
mrcuda 4096 1 1.720000 1.688000 0.032000 0.021000 0.011000
mrcuda 8192 1 0.147000 0.122000 0.025000 0.015000 0.010000
mrcuda 8192 1 0.147000 0.121000 0.026000 0.016000 0.010000
mrcuda 8192 1 0.146000 0.122000 0.024000 0.015000 0.009000
mrcuda 8192 1 0.147000 0.124000 0.023000 0.015000 0.008000
mrcuda 8192 1 2.532000 2.506000 0.026000 0.017000 0.009000
mrcuda 8192 1 0.147000 0.123000 0.024000 0.014000 0.010000
mrcuda 8192 1 0.151000 0.127000 0.024000 0.015000 0.009000
mrcuda 8192 1 0.143000 0.118000 0.025000 0.015000 0.010000
mrcuda 8192 1 2.221000 2.191000 0.030000 0.020000 0.010000
mrcuda 8192 1 0.170000 0.145000 0.025000 0.016000 0.009000
mrcuda 16384 1 0.151000 0.126000 0.025000 0.016000 0.009000
mrcuda 16384 1 0.155000 0.127000 0.028000 0.018000 0.010000
mrcuda 16384 1 0.158000 0.129000 0.029000 0.019000 0.010000
mrcuda 16384 1 0.153000 0.126000 0.027000 0.016000 0.011000
mrcuda 16384 1 0.149000 0.125000 0.024000 0.016000 0.008000
mrcuda 16384 1 0.151000 0.126000 0.025000 0.016000 0.009000
mrcuda 16384 1 0.149000 0.124000 0.025000 0.016000 0.009000
mrcuda 16384 1 0.151000 0.125000 0.026000 0.017000 0.009000
mrcuda 16384 1 2.203000 2.174000 0.029000 0.020000 0.009000
mrcuda 16384 1 0.163000 0.137000 0.026000 0.016000 0.010000
mrcuda 32768 1 0.169000 0.139000 0.030000 0.020000 0.010000
mrcuda 32768 1 0.167000 0.139000 0.028000 0.019000 0.009000
mrcuda 32768 1 0.166000 0.138000 0.028000 0.019000 0.009000
mrcuda 32768 1 0.163000 0.135000 0.028000 0.018000 0.010000
mrcuda 32768 1 2.282000 2.248000 0.034000 0.023000 0.011000
mrcuda 32768 1 0.169000 0.138000 0.031000 0.020000 0.011000
mrcuda 32768 1 0.163000 0.135000 0.028000 0.019000 0.009000
mrcuda 32768 1 2.113000 2.083000 0.030000 0.021000 0.009000
mrcuda 32768 1 0.167000 0.137000 0.030000 0.019000 0.011000
mrcuda 32768 1 0.167000 0.136000 0.031000 0.021000 0.010000
mrcuda 65536 1 0.197000 0.161000 0.036000 0.025000 0.011000
mrcuda 65536 1 0.193000 0.158000 0.035000 0.024000 0.011000
mrcuda 65536 1 0.144000 0.111000 0.033000 0.023000 0.010000
mrcuda 65536 1 0.194000 0.159000 0.035000 0.024000 0.011000
mrcuda 65536 1 1.747000 1.709000 0.038000 0.027000 0.011000
mrcuda 65536 1 0.193000 0.158000 0.035000 0.024000 0.011000
mrcuda 65536 1 0.190000 0.154000 0.036000 0.024000 0.012000
mrcuda 65536 1 0.213000 0.167000 0.046000 0.026000 0.020000
mrcuda 65536 1 0.145000 0.111000 0.034000 0.024000 0.010000
mrcuda 65536 1 1.839000 1.802000 0.037000 0.026000 0.011000
mrcuda 131072 1 0.244000 0.196000 0.048000 0.037000 0.011000
mrcuda 131072 1 0.242000 0.193000 0.049000 0.037000 0.012000
mrcuda 131072 1 0.245000 0.197000 0.048000 0.037000 0.011000
mrcuda 131072 1 1.830000 1.782000 0.048000 0.038000 0.010000
mrcuda 131072 1 0.241000 0.193000 0.048000 0.037000 0.011000
mrcuda 131072 1 0.248000 0.199000 0.049000 0.036000 0.013000
mrcuda 131072 1 0.242000 0.195000 0.047000 0.036000 0.011000
mrcuda 131072 1 0.244000 0.197000 0.047000 0.038000 0.009000
mrcuda 131072 1 0.238000 0.192000 0.046000 0.036000 0.010000
mrcuda 131072 1 0.242000 0.195000 0.047000 0.037000 0.010000
mrcuda 262144 1 0.366000 0.288000 0.078000 0.065000 0.013000
mrcuda 262144 1 0.345000 0.275000 0.070000 0.059000 0.011000
mrcuda 262144 1 0.371000 0.289000 0.082000 0.070000 0.012000
mrcuda 262144 1 0.347000 0.276000 0.071000 0.061000 0.010000
mrcuda 262144 1 0.345000 0.276000 0.069000 0.058000 0.011000
mrcuda 262144 1 0.353000 0.282000 0.071000 0.059000 0.012000
mrcuda 262144 1 0.345000 0.277000 0.068000 0.058000 0.010000
mrcuda 262144 1 0.346000 0.278000 0.068000 0.057000 0.011000
mrcuda 262144 1 0.395000 0.325000 0.070000 0.058000 0.012000
mrcuda 262144 1 0.344000 0.276000 0.068000 0.057000 0.011000
mrcuda 524288 1 0.608000 0.495000 0.113000 0.101000 0.012000
mrcuda 524288 1 0.549000 0.437000 0.112000 0.102000 0.010000
mrcuda 524288 1 0.554000 0.445000 0.109000 0.098000 0.011000
mrcuda 524288 1 0.505000 0.390000 0.115000 0.104000 0.011000
mrcuda 524288 1 0.610000 0.496000 0.114000 0.101000 0.013000
mrcuda 524288 1 0.550000 0.436000 0.114000 0.104000 0.010000
mrcuda 524288 1 0.544000 0.434000 0.110000 0.099000 0.011000
mrcuda 524288 1 0.550000 0.441000 0.109000 0.097000 0.012000
mrcuda 524288 1 0.543000 0.432000 0.111000 0.101000 0.010000
mrcuda 524288 1 0.678000 0.519000 0.159000 0.145000 0.014000
